lat,lon,name,admin1,admin2,cc
27.7195,85.3141,Hanuman Chowk Marg,,,
27.7315,85.363,Tenzing chowk,,,
27.7148,85.3127,Yatri Suites & Spa,,,
27.6813,85.3066,Milap Rd,,,
27.7067,85.3271,Charkhal Rd,,,
27.721,85.3666,Arab Bank,,,
27.6921,85.3243,Madan Bhandari Road,,,
27.7425,85.3392,Bansbari Rd,,,
27.7184,85.3024,27�43'06.1147N 85�18'08.5471E,,,
27.7258,85.3088,Mhepi Janamarga 191,,,
27.6829,85.3331,Shankhamul Marga,,,
27.7321,85.3338,Lamingtan Marg,,,
27.7097,85.3146,Educational Book House,,,
27.6946,85.3112,Tripura Marg,,,
27.6944,85.3084,Gautama Buddha Statue,,,
27.7268,85.3097,Mhepi Marg,,,
27.7006,85.3095,Patangani Marg,,,
27.6975,85.3137,Kanti Path 421,,,
27.6693,85.3286,Tyagal - Lalitpur Rd,,,
27.6601,85.3211,Talchhikhel Chowk,,,
27.7064,85.3255,Bhojan Griha,,,
27.6897,85.2993,University Path,,,
27.7118,85.3175,Durbar Marg,,,
27.7538,85.3509,Mountain Monarch Adventures,,,
27.688,85.3371,Bakery Caf�,,,
27.6952,85.3104,United World Trade Center,,,
27.7311,85.3234,Birendra Police Hospital,,,
27.6924,85.3296,Sunrise Appartment,,,
27.6982,85.3519,Panchakumari Dwar,,,
27.6963,85.3551,27�41'46.6228N 85�21'18.3647E,,,
27.6926,85.3361,Okharbot Marg,,,
27.6731,85.3036,Patan 44600 Nepal,,,
27.6755,85.3157,Y-Stand Dance School Pvt Ltd,,,
27.6921,85.3244,Madan Bhandari Road,,,
27.6776,85.3132,Trinity Guest House,,,
27.7044,85.3274,Kalika Marg,,,
27.7001,85.3566,Tribhuvan Air Traffic Control Tower,,,
27.7522,85.3271,Tokha Rd,,,
27.6618,85.3035,Adinath Marg,,,
27.6945,85.3108,Bougainvilla Banquet,,,
27.7235,85.3256,Agile Solutions Pvt. Ltd.,,,
27.7325,85.357,Tenzing chowk,,,
27.7071,85.3227,Hattisar Rd,,,
27.6798,85.3197,Department of Auto Mechanics,,,
27.7145,85.3034,Paradise Banquet,,,
27.7395,85.3385,Ring Road,,,
27.7346,85.3144,Gongabu Ring Rd Track S,,,
27.6917,85.3178,Thapathali Road,,,
27.7053,85.3485,Ring Road,,,
27.7201,85.3358,Bhimsen Marga,,,
27.6942,85.3378,Himalayan Whitehouse College,,,
27.7238,85.3024,Chamati Bishnumati Kinar Left,,,
27.7377,85.3142,National Peace Secondary Boarding School,,,
27.7394,85.3235,Prayas marg,,,
27.6986,85.3332,Puja Pratisthan,,,
27.6749,85.3884,Araniko Highway,,,
27.7177,85.3279,Gairidhara Rd 44600,,,
27.7416,85.322,Samakhusi,,,
27.6832,85.3132,Maitri Marg,,,
27.6995,85.3386,Devkota Sadak,,,
27.6978,85.3129,China Town Rd,,,
27.7272,85.3548,Saraswatinagar Rd,,,
27.7215,85.3784,Boudha - Jorpati Rd,,,
27.7098,85.3179,Teendhara Marg,,,
27.718,85.3211,Kailash Chour Marga,,,
27.6438,85.3268,Airawa Tol,,,
27.6623,85.3423,Imadol Krishna Mandir Rd,,,
27.7266,85.3094,Mhepi Marg,,,
27.6504,85.3217,Khanal Residence,,,
27.6845,85.3079,Sanepa Heights Rd,,,
27.6619,85.3034,Adinath Marg,,,
27.6717,85.3142,Uttar Kuna Shanti Bagaicha Rd,,,
27.6743,85.3142,Rishab Biz Complex,,,
27.7205,85.3156,Alka Basti Marg,,,
27.6567,85.3032,Bhaisepati,,,
27.6653,85.3113,Ring Road,,,
27.7196,85.3298,Tangal,,,
27.7304,85.3441,Dhumbarahi Marg,,,
27.7151,85.3265,Rage Fitness,,,
27.6668,85.3223,Shajha Rd,,,
27.7167,85.37,Himchuli Medical,,,
27.7221,85.3209,Lazimpat Rd,,,
27.7102,85.3229,Pashupati Sadak,,,
27.6934,85.2831,NIC Asia Bank,,,
27.7036,85.3103,Ranjana Trade Center,,,
27.7033,85.3128,Suratbajra Marg,,,
27.709,85.3309,Sanz's kitchen and bar,,,
27.6518,85.3183,Nakhipot Chowk,,,
27.718,85.3279,Subarna Shamsher Marg,,,
27.7485,85.3162,MAHENDRA RESIDENCE (Tulasi Niwas ),,,
27.7142,85.3125,Nepal Environmental Treks and Expedition Pvt. Ltd.,,,
27.7088,85.3187,Heritage Plaza,,,
27.7245,85.3404,Pipalbot Sekuwa and Fast Food,,,
27.6421,85.3047,Ekantakuna-Tikabhairab Rd,,,
27.7021,85.3086,Dharma Path,,,
27.7179,85.3062,Simal Decor,,,
27.699,85.3479,Sinamangal Rd,,,
27.7478,85.3413,27�44'52.1653N 85�20'28.5652E,,,
27.7293,85.347,Ring Road,,,
27.6884,85.316,Hanumanthan,,,
27.6897,85.3148,Ganesh Niwas,,,
27.6891,85.3454,Himshikhar Marg,,,
27.6884,85.2978,Link Marg 107,,,
27.6791,85.3334,Apartment Building,,,
27.741,85.3215,Samakhusi,,,
27.7178,85.3064,Swayambhu Marg,,,
27.6588,85.3193,Ring Road,,,
27.6829,85.3184,Pulchowk Rd,,,
27.6786,85.3161,Pulchowk Rd,,,
27.6813,85.329,Ability Driving School,,,
27.7136,85.3241,Nagpokhari Marg 1,,,
27.7307,85.329,Thirbam Sadak,,,
27.6945,85.3329,Pathshala Nepal Foundation,,,
27.6943,85.2948,Chunne Pakha,,,
27.6716,85.3754,Gatthaghar Rd 15,,,
27.7397,85.3237,Prayas marg,,,
27.6979,85.2935,Home Loan Experts Nepal,,,
27.7185,85.3175,Lazimpat Rd,,,
27.6825,85.3065,Millennium House,,,
27.7096,85.3126,Byayaam Galli,,,
27.671,85.3193,Lagankhel Satdobato Rd,,,
27.7068,85.3046,United Youth Club,,,
27.7528,85.3344,Chashundol Marg - Shraswoti Temple Rd,,,
27.7234,85.3208,Nepali Chulo Banquet,,,
27.6907,85.307,GG villa,,,
27.7251,85.3224,Lazimpat Rd 1079,,,
27.6969,85.3309,Rudramati Marg,,,
27.6883,85.3353,Smart 24 Hour ATM Lounge,,,
27.7294,85.3379,Manshree Marg,,,
27.7333,85.3415,Prestige Apartments,,,
27.7048,85.3293,Dilli Bazaar Rd,,,
27.6919,85.3065,Didi-Baihini Marg,,,
27.6882,85.3461,Himshikhar Marg,,,
27.72,85.3315,Bhatbhateni Apartments II,,,
27.7104,85.3273,Kanchanjanga Marg,,,
27.666,85.3227,Lagankhel,,,
27.6753,85.3531,Araniko Highway,,,
27.7417,85.3385,Bansbari Rd,,,
27.7193,85.3541,Boudhanath Sadak,,,
27.6862,85.318,Kupondole Rd 162,,,
27.6836,85.3462,Subidha Marg,,,
27.7238,85.3153,Kapurdhara Marg,,,
27.7378,85.3349,Maharajgunj Rd,,,
27.7239,85.3509,Saraswatinagar Rd Kathmandu 44600 Nepal,,,
27.6941,85.3129,United World Trade Center,,,
27.7304,85.3179,Samakhushi - Ranibari Rd,,,
27.6851,85.3331,KMC School,,,
27.6959,85.3416,Kalki Pushpa Marg,,,
27.7611,85.3328,Tokha Chyasindol,,,
27.7066,85.3225,Putali Sadak,,,
27.708,85.3341,Pashupati Rd,,,
27.6867,85.3359,Suruchi Marga,,,
27.735,85.3198,Samakhusi,,,
27.7212,85.3202,Lazimpat Rd,,,
27.6984,85.3006,Ganeshman Singh Rd,,,
27.6991,85.3475,ACE Institute Of Management,,,
27.7048,85.3311,Dilli Bazaar Rd,,,
27.6745,85.3245,27�40'28.0823N 85�19'28.0999E,,,
27.7084,85.3341,Sahid Marg,,,
27.7142,85.3132,Tridevi Sadak,,,
27.6773,85.3468,Chautarphi Marg,,,
27.7006,85.286,Bafal Marg,,,
27.6845,85.3261,Live Works Pvt. Ltd.,,,
27.6832,85.3051,Milap Rd,,,
27.6853,85.3183,Kupondole Rd 162,,,
27.6954,85.334,Phulchoki Mai Marg,,,
27.7136,85.3673,Unnamed Road,,,
27.6963,85.2932,Ganeshman Singh Path,,,
27.7153,85.3542,Tusal Marg,,,
27.706,85.3269,Charkhal Rd,,,
27.7318,85.3404,Banshidhar Marg,,,
27.672,85.3175,CPS Food Service,,,
27.7017,85.3272,Sunrise Bank ATM,,,
27.7199,85.3284,Subarna Shamsher Marg,,,
27.6844,85.3346,Shankhamul Marga,,,
27.7233,85.2947,Banasthali,,,
27.7027,85.3223,Putalisadak,,,
27.6843,85.2984,Vayodha Hospital,,,
27.7183,85.3175,Irish Pub,,,
27.7138,85.3446,Charumati Marg,,,
27.7164,85.3502,Paanch Ghumti Marg,,,
27.6759,85.321,Pimbahal Pukhu,,,
27.6926,85.2956,Tinkune Marg,,,
27.7213,85.3686,Bajra International College,,,
27.7086,85.3199,Himalayan Bank ATM,,,
27.7034,85.3111,New Rd 22,,,
27.7435,85.3401,British Gurkha College,,,
27.6714,85.3355,Balkumari Rd,,,
27.7107,85.3174,Durbar Marg,,,
27.7341,85.3367,Gairi Marg,,,
27.6869,85.3353,Shankhamul Marga,,,
27.702,85.3243,New Plaza Sadak,,,
27.7394,85.3389,Ring Road,,,
27.7035,85.3303,SAB Academy,,,
27.7088,85.2798,Sitapaila Marg,,,
27.6757,85.3147,Pulchowk - Dhobighat Rd,,,
27.7002,85.339,Global College of Management,,,
27.7124,85.3175,Durbar Marg,,,
27.7092,85.3283,Shivani Kunja,,,
27.7156,85.3086,Paknajol Marg,,,
27.6878,85.3141,Luitel Rd,,,
27.6909,85.3394,Bibhuti Janak Marg,,,
27.6881,85.3355,Shankhamul Marga,,,
27.7425,85.3508,PR Blocks,,,
27.6632,85.307,Ekantakuna-Tikabhairab Rd,,,
27.6862,85.3418,Alok Nagar Marg,,,
27.709,85.3145,Rashtriya Naach Ghar (National Theater),,,
27.7207,85.2864,Ring Road,,,
27.7407,85.3118,Cafe De� Hygienic,,,
27.6966,85.2937,Ganeshman Singh Rd,,,
27.6871,85.2595,Kalankisthan Rd,,,
27.7163,85.3117,Kathmandu Eco Hotel,,,
27.6996,85.3083,The Journeyman Hotel,,,
27.6947,85.2981,University Path,,,
27.7502,85.3181,Dhaneshwari Catering Sewa,,,
27.6701,85.3413,Vegas City,,,
27.7138,85.2755,Sunrise Farm,,,
27.6941,85.3665,OM kumar House,,,
27.6889,85.3356,Devkota Sadak,,,
27.7159,85.3356,Kotal Marg,,,
27.695,85.3361,Phulchoki Mai Marg 08,,,
27.7271,85.3306,Thirbam Sadak,,,
27.7069,85.338,Rudranagar Marg,,,
27.7209,85.3225,Nava Marg,,,
27.7025,85.3234,NEW DON BOSCO ACADEMY,,,
27.7015,85.3423,Surya Bikram Gyawali Marg,,,
27.7143,85.3112,Mohan's Tattoo Inn,,,
27.6769,85.3203,Natole to Patan Dhoka,,,
27.7101,85.318,Quick Mark,,,
27.7234,85.2943,Ring Road,,,
27.7185,85.3325,Bishal Nagar Marg,,,
27.7338,85.3299,Maharajgunj Rd,,,
27.7282,85.3146,Mhepi Ajima,,,
27.6844,85.3368,Radhamargha,,,
27.7057,85.3365,Rudramati Marg,,,
27.6903,85.3314,Saraswoti Marg,,,
27.7098,85.327,Pashupati Rd,,,
27.716,85.3272,Orchid Garden Restaurant,,,
27.7146,85.3106,Narsingh Chowk Marg,,,
27.7075,85.3272,Charkhal Road,,,
27.7202,85.3265,Gyandeep Marg,,,
27.686,85.335,Shankhamul Marga,,,
27.7183,85.32,Hotel Shanker,,,
27.7168,85.345,Chandra Vinayak Marg,,,
27.6892,85.3105,Kumari Marg,,,
27.7184,85.3015,Khusibu Sadak,,,
27.6802,85.3494,Ring Road 640,,,
27.7099,85.3262,Pashupati Rd,,,
27.7009,85.2962,Crowne Plaza Kathmandu-Soaltee,,,
27.7093,85.3294,Shivani Kunja,,,
27.7035,85.3108,New Rd 22,,,
27.736,85.319,27�44'09.4938N 85�19'08.2301E,,,
27.7198,85.3018,Ropeway Sadak,,,
27.6939,85.3144,Kanti Path,,,
27.7211,85.32,National Life Insurance Company,,,
27.7328,85.3146,Samakhusi Marg,,,
27.6702,85.3389,Boje Pokhari Marga,,,
27.6961,85.3285,Tanka Prasad Ghumti Sadak,,,
27.6883,85.3354,Madan Bhandari Road,,,
27.7197,85.3282,Namaste Kitchen Bakery & Banquet,,,
27.7251,85.3358,Tudaldevi Marg,,,
27.7173,85.3335,Campion Kathmandu Higher Secondary School,,,
27.7169,85.3114,Hotel Thamel,,,
27.7205,85.3629,Patio 747,,,
27.6683,85.3217,Lagankhel Satdobato Rd,,,
27.6761,85.3142,Temptino Restaurant,,,
27.728,85.3244,Shibungal Galli,,,
27.7519,85.3271,Tokha Rd,,,
27.704,85.296,National Museum of Nepal,,,
27.6498,85.3028,Awash Marga,,,
27.6882,85.3445,Siddhicharan Marg,,,
27.6718,85.3151,Paalcha Newari Kitchen,,,
27.6882,85.3494,Sairam Marg,,,
27.6925,85.3365,Panchakumari Marg 34,,,
27.7088,85.3069,Kulabhulu Galli,,,
27.688,85.3353,Shankhamul Marga,,,
27.6707,85.3402,Kathford International College of Engineering and Management,,,
27.696,85.3081,Martyr Shukraraj Shastri Tree,,,
27.7093,85.326,Dhobidhara Marg,,,
27.7206,85.3615,Boudhanath Sadak,,,
27.7202,85.3189,Lazimpat Rd,,,
27.6511,85.3816,F091,,,
27.7313,85.3191,Ranibari,,,
27.685,85.3214,Jwagal 10,,,
27.7207,85.359,Hotel Tibet International,,,
27.6579,85.3226,Ring Road,,,
27.6855,85.3071,Sanepa Chowk,,,
27.7273,85.357,Saraswatinagar Rd 6,,,
27.692,85.3193,The British College,,,
27.6784,85.3132,Jhamsikhel Marg 210,,,
27.7052,85.3276,Kalika Marg,,,
27.6849,85.3313,Saraswoti Store,,,
27.6858,85.3147,Luitel Rd,,,
27.7292,85.3271,Buddhi Sagar Marg,,,
27.6581,85.3253,Satdobato-Godavari Rd,,,
27.73,85.3053,Ring Road,,,
27.6925,85.3237,Madan Bhandari Road,,,
27.692,85.351,Shakti Vinayak Marg,,,
27.7026,85.3223,Putalisadak,,,
27.7316,85.3147,Samakhusi Marg,,,
27.7247,85.3228,Sujan Marga,,,
27.6903,85.3357,New Baneshwor Plaza,,,
27.7321,85.3566,Milan Chowk Galli 01,,,
27.7106,85.3315,Aananda Bhairab Marg,,,
27.7186,85.3216,Kailash Chour Lane,,,
27.705,85.3287,Dilli Bazaar Sadak,,,
27.719,85.3097,Naya Bazaar Marg,,,
27.6914,85.3294,Chakrabarti Habi Education Academy College of Law,,,
27.6923,85.3255,Akhtiyaar Marga,,,
27.6499,85.3328,Satdobato-Godavari Rd,,,
27.6893,85.3505,Jay Ganesh Galli,,,
27.7441,85.311,Global IME Bank Manamaiju,,,
27.701,85.3496,Pahelo Pool,,,
27.7033,85.3226,Putalisadak,,,
27.7202,85.3189,The Closet,,,
27.6968,85.3217,Supreme Court of Nepal,,,
27.7167,85.3095,Z Street,,,
27.7069,85.3229,Hattisar Rd,,,
27.7238,85.3369,Banshidhar Marg,,,
27.7203,85.319,JAZZ UPSTAIRS,,,
27.6994,85.3369,Pipal Bot Marg,,,
27.7355,85.3643,Unnamed Road,,,
27.7023,85.3521,Ring Road,,,
27.7155,85.3475,Sugam Marg 235,,,
27.7113,85.3173,The Coffee Shop & Cake Shop,,,
27.6812,85.393,27�40'52.1922N 85�23'34.7021E,,,
27.6863,85.3168,Kupondole Rd 162,,,
27.719,85.3758,East-Pole Secondary School,,,
27.7142,85.2811,Swotantra Marg,,,
27.7412,85.3337,Chirayu National Hospital & Medical Institute Pvt. Ltd.,,,
27.6875,85.3109,Kupondole Ln,,,
27.7358,85.3283,Chautari dumplings and restaurant's,,,
27.6879,85.3482,Raja Janak Marg 44621,,,
27.6923,85.3377,Deurali Marg,,,
27.7189,85.3251,Saraswotisthan Marg,,,
27.6837,85.3384,Minbhawan Marg,,,
27.6905,85.3054,Didi-Baihini Marg,,,
27.7142,85.3044,Swayambhu Marg,,,
27.6974,85.3501,Sinamangal Rd,,,
27.7302,85.3314,WWF Nepal,,,
27.6823,85.3192,ICT Department,,,
27.7207,85.3648,Boudha - Jorpati Rd,,,
27.7349,85.3178,Ranibari Ring Rd Track S,,,
27.6741,85.3022,The Red Mandolin Lounge n Bar,,,
27.7135,85.316,Narayanhiti Path,,,
27.722,85.3766,Lama Petrol Pump,,,
27.7202,85.3262,Nepaliko Store,,,
27.6658,85.3153,Manbhawan Rd,,,
27.6608,85.3045,Nakhkhu,,,
27.6952,85.3086,Milan Marg,,,
27.7399,85.3245,Dhapasi Height Ring Road Tokha 44600 Nepal,,,
27.7165,85.3247,Kuber Plazza,,,
27.7156,85.3248,Nagpokhari Marg 1,,,
27.7218,85.327,Shakuna Marg,,,
27.683,85.3067,Millennium House,,,
27.7377,85.3142,Navajyoti Marg,,,
27.7219,85.3207,SAGUN Pashmina,,,
27.6937,85.3651,OM kumar House,,,
27.6988,85.2885,Chhinnalata Marg,,,
27.7009,85.3221,Kathmandu 44600 Nepal,,,
27.6786,85.3105,Jhamsikhel Marg 3,,,
27.6744,85.3131,Central Zoo,,,
27.7123,85.3179,Kings Lounge,,,
27.7154,85.311,Mandala Street,,,
27.6902,85.3184,Maternity Hospital Road,,,
27.6975,85.2964,Ganeshman Singh Rd,,,
27.6875,85.3409,N.K.Singh Marg,,,
27.7107,85.3187,Nabil Bank,,,
27.6726,85.3176,Byproxy NEPAL,,,
27.7396,85.3237,Prayas marg,,,
27.7336,85.3509,Unnamed Road,,,
27.6859,85.3425,Alok Nagar Marg,,,
27.7317,85.3271,Narayan Gopal Marg,,,
27.738,85.3527,Kapan Sekuwa Restaurant,,,
27.6733,85.3145,Rishab Biz Complex,,,
27.6634,85.3044,Nakkhu Jail,,,
27.6742,85.3733,Araniko Highway,,,
27.6861,85.3447,Sat Marga,,,
27.6867,85.3172,Unique Electricals,,,
27.7192,85.3096,Nirmal Lama Marg,,,
27.6894,85.2995,University Path,,,
27.7249,85.3077,Dipesh Store,,,
27.6619,85.3697,F091,,,
27.7141,85.3132,Tridevi Sadak,,,
27.6955,85.3361,Sahabhagita Marga,,,
27.7262,85.3304,Residence of the Prime Minister of Nepal,,,
27.7352,85.3068,Buddha Mall,,,
27.6742,85.3143,Central Zoo,,,
27.6672,85.3213,Mahalaxmisthan Rd,,,
27.7059,85.3129,Mitra Arcade,,,
27.7111,85.3098,Shanti Shikshya Marg,,,
27.7235,85.3069,TFC MoMo Ghar,,,
27.7275,85.3279,Pandol Marga,,,
27.7102,85.3377,Kalopul-Ratopul Rd 1,,,
27.6913,85.3466,Om Shanti Chowk,,,
27.674,85.3054,Himalayan International Ideal School,,,
27.7317,85.3364,Indramaya Marg,,,
27.7204,85.363,Indulgence Coffee & Baked Items,,,
27.6992,85.3131,Daha Marg,,,
27.679,85.3098,Jhamsikhel Marg,,,
27.6906,85.3363,The LOFT lounge,,,
27.7459,85.2965,Goldhunga Orchid Academy,,,
27.6793,85.318,Nepal Development Research Institute (NDRI),,,
27.7396,85.3385,Ring Road,,,
27.7056,85.3238,Dilli Bazaar Sadak,,,
27.7192,85.3307,Bhatbhateni Apartments II,,,
27.7056,85.3505,Tilganga Eye Hospital,,,
27.6965,85.3467,Prayag Marg 1240,,,
27.6872,85.3338,Subarna Marg,,,
27.7023,85.3211,Pradarshani Marg,,,
27.7141,85.3112,Little Buddha Resturant & Bar,,,
27.7328,85.3354,Gairi Marg,,,
27.7023,85.3407,Old Baneshwor,,,
27.7175,85.3341,Nyalma Marg,,,
27.7134,85.3207,Citizens Bank International Limited.,,,
27.6962,85.3213,Putalisadak,,,
27.7036,85.3304,SAB public School,,,
27.7372,85.323,Green City Hospital,,,
27.6925,85.3184,Thapathali Road,,,
27.6802,85.317,Pulchowk Rd,,,
27.6864,85.3021,Sanepa Rd,,,
27.7291,85.3463,Ring Road,,,
27.6906,85.2849,Kalanki,,,
27.7032,85.2993,MEGHDOOT BOXING CLUB,,,
27.7079,85.336,Pashupati Rd,,,
27.7218,85.3313,Thirbam Sadak 1722,,,
27.6746,85.3088,Pulchowk - Dhobighat Rd,,,
27.71,85.3221,Hattisar Sadak,,,
27.6527,85.3047,Ekantakuna-Tikabhairab Rd,,,
27.6744,85.3137,Rishab Biz Complex,,,
27.7244,85.3494,Gopi Krishna Marga,,,
27.6938,85.3344,Lakhe Chaur Marg,,,
27.7147,85.3242,Nagpokhari Marg 1,,,
27.6937,85.3139,Tripura Marg,,,
27.6947,85.3328,Lakhe Chaur Marg,,,
27.6731,85.3148,Rishab Biz Complex,,,
27.7235,85.3216,Lazimpat Rd 1079,,,
27.6704,85.3237,Tabahal Rd,,,
27.7384,85.3352,Nabil Galli,,,
27.7182,85.3016,Layata Marg,,,
27.6928,85.2956,Kuleshwor,,,
27.702,85.3108,Khechapukhu Sadak,,,
27.6871,85.3074,Didi-Baihini Marg,,,
27.6485,85.321,Khanal Residence,,,
27.6623,85.3031,Adinath Marg,,,
27.6885,85.316,Teku Bagamati Bridge,,,
27.6576,85.3172,Timba Sirak Factory,,,
27.7014,85.3079,RB Complex,,,
27.7171,85.3249,White Feather,,,
27.7104,85.3226,Pashupati Sadak,,,
27.7036,85.3097,New Rd 269,,,
27.7135,85.3109,Thorong Peak Guest House,,,
27.656,85.3002,Right Mart,,,
27.6997,85.3287,Sagarmatha Marg,,,
27.73,85.3285,Do Cha Marg 62,,,
27.7322,85.3112,Nikhil Marg,,,
27.7186,85.3327,O2 facial works,,,
27.6778,85.3208,Patan Dhoka-Madan Smarak Road,,,
27.7275,85.3307,Thirbam Sadak,,,
27.7122,85.3225,Manakamana Marga 44,,,
27.6809,85.3406,Mahadevsthan Party Palace,,,
27.6592,85.3208,Talchhikhel Chowk,,,
27.708,85.3191,Global College International,,,
27.6881,85.322,Ganesh Niwas,,,
27.7259,85.3128,Dyabu Marg,,,
27.7,85.3132,Kanti Path,,,
27.7017,85.2777,Bidari Gaun Rd,,,
27.6918,85.3338,Manakamana Mai Marg,,,
27.7294,85.3313,Bhakta Marga,,,
27.7123,85.3264,Sama Marg,,,
27.7017,85.3269,27�42'06.0833N 85�19'36.8033E,,,
27.7393,85.3278,Southwestern State College,,,
27.7141,85.2877,Fine Grains Bakery / ???? ??????? ?????,,,
27.7147,85.327,Bhim Plaza,,,
27.7082,85.3341,Maitidevi,,,
27.7319,85.3164,Samakhusi Marg 26,,,
27.6699,85.4108,Sallaghari Bus Stand,,,
27.7049,85.3044,Ashok Binayak Marg,,,
27.682,85.3915,Bhaktapur Road,,,
27.7138,85.2856,Pragatimukh Marg,,,
27.72,85.3259,Neel Saraswoti Temple,,,
27.6832,85.3066,Shanti Marg,,,
27.665,85.3366,F072,,,
27.7052,85.3122,Aakriti House,,,
27.6771,85.3201,Patan Dhoka-Madan Smarak Road,,,
27.6999,85.3441,Sinamangal Rd,,,
27.6887,85.3334,Madan Bhandari Road,,,
27.7287,85.3449,Dhumbarahi Marg,,,
27.7091,85.3251,Dhobidhara Marg,,,
27.6729,85.3089,Ujyaalo Radio Network,,,
27.7348,85.3106,Ring Road,,,
27.7071,85.3224,Tirupati Holiday Inn,,,
27.679,85.3159,Nidaan Hospital Pvt Ltd,,,
27.7281,85.3389,NCCS School,,,
27.6846,85.3301,Block 162,,,
27.7188,85.3097,Naya Bazaar Marg,,,
27.6841,85.3124,Maitri Marg,,,
27.6934,85.282,Ganeshman Singh Path,,,
27.7125,85.3087,Blueberry Kitchen & Coffee Shop,,,
27.6613,85.3431,S.A.R.S. Niwas,,,
27.699,85.3467,Bagamati Sinamagal Bridge,,,
27.6955,85.311,Blitz,,,
27.6842,85.3334,Shankhamul Marga,,,
27.685,85.2974,Ring Road,,,
27.6736,85.3799,Chardobato Bus Stand,,,
27.7011,85.2946,House No. 685,,,
27.6823,85.3167,Umi Automatic Car Wash,,,
27.7357,85.3324,Maharajgunj Rd,,,
27.7323,85.3444,Kathmandu 44600 Nepal,,,
27.7176,85.3476,Maiju Bahal Bus Stop,,,
27.7208,85.3104,Rayamajhi Marga,,,
27.7098,85.3176,Teendhara Marg,,,
27.7097,85.2978,Siddhartha Sadak,,,
27.7442,85.3411,Zen Cafe and Restaurant,,,
27.6773,85.3093,Jhamsikhel Road 3,,,
27.6778,85.3386,Khari Bot Micro Bus Station,,,
27.6926,85.3487,Thulo Kharibot Marga,,,
27.6973,85.2912,Aerial Arts LLC,,,
27.6769,85.3171,EvoStore,,,
27.7267,85.3447,Baraha Marg,,,
27.6971,85.2951,Ganeshman Singh Rd,,,
27.721,85.3606,Boudhanath Sadak 6,,,
27.6733,85.3241,KK SUPERMART - Mangal Bazaar,,,
27.7435,85.3478,Golfutar,,,
27.6838,85.3123,Maitri Marg,,,
27.7319,85.3445,Dhumbarahi Marg,,,
27.7183,85.3568,Pudasaini Niwaas,,,
27.7007,85.2911,Soaltee Crowne Plaza Kathmandu,,,
27.6884,85.3264,Basanta Marg,,,
27.7308,85.3264,Do Cha Marg,,,
27.7144,85.3428,Garima Voyage Travels & Tours,,,
27.6927,85.3368,27�41'33.7074N 85�20'12.3378E,,,
27.7335,85.3806,Jorpati-Sundarijal Road,,,
27.6789,85.3275,Dathulan Rd,,,
27.718,85.3277,Sunrise Bank,,,
27.7036,85.3091,Statue Of Juddha Samsher,,,
27.7402,85.3365,Hotel Shambala,,,
27.6767,85.317,Pulchowk Gabahal Rd,,,
27.6926,85.2985,University Path,,,
27.7044,85.3375,Jyoti Marg,,,
27.7022,85.3166,Durbar Marg,,,
27.72,85.3593,Hotel Lungta,,,
27.7249,85.3234,Pandol Marga,,,
27.7295,85.3308,Thirbam Sadak,,,
27.6999,85.3097,Ganabihar Galli,,,
27.7009,85.3166,Bhrikuti Mandap Bus Stop,,,
27.6788,85.3439,Seti Opi Club,,,
27.7297,85.3308,Pabitra Pyara Marg,,,
27.6997,85.3141,Shahid Gate Flyover,,,
27.6929,85.3386,Panchakumari Marg,,,
27.664,85.3282,Nirmal Basti,,,
27.676,85.3011,Sunrise S.A.S Futsal,,,
27.7184,85.3073,Swayambhu Marg,,,
27.6845,85.3342,Jala-Vinayak Ganesh Temple,,,
27.6955,85.3079,Bagmati Chamber,,,
27.7035,85.3125,Duga Bahi,,,
27.7164,85.3447,Natyashwori Marg,,,
27.7126,85.3083,Saraswati Boarding H. S. School,,,
27.6443,85.3188,Dholahiti Futsal,,,
27.7081,85.3431,Pashupati Rd Kathmandu 44600 Nepal,,,
27.679,85.3034,Naya Bato,,,
27.6878,85.3221,Ganesh Niwas,,,
27.6627,85.3405,Indreni Mart,,,
27.7205,85.3089,Naya Bazaar Marg,,,
27.7062,85.3225,Triveni Complex,,,
27.7222,85.321,Lazimpat Rd,,,
27.7145,85.3117,Thabahi Rd,,,
27.7077,85.3073,Naradevi Bhajan Sthal,,,
27.6739,85.3729,Bus Stop,,,
27.6831,85.3117,Bakhundole 3,,,
27.7282,85.319,Triveni Marg,,,
27.6941,85.3124,Tripura Marg,,,
27.6913,85.3216,MiDas Bhawan,,,
27.6891,85.3327,Madan Bhandari Road,,,
27.743,85.3125,Angel's Heart Secondary School,,,
27.6803,85.3235,Mitra Primary School,,,
27.6825,85.3832,Bhaktapur Road,,,
27.7025,85.3077,RB Complex,,,
27.7305,85.3254,News 24 Television Office,,,
27.738,85.3398,Ring Road,,,
27.7056,85.3138,Aspatal Marg,,,
27.6821,85.2964,Balkhu,,,
27.7064,85.3362,Rudramati Marg,,,
27.667,85.3099,FSKILL,,,
27.6494,85.3026,Awash Marga,,,
27.6734,85.3142,Rishab Biz Complex,,,
27.6946,85.3139,Kanti Path,,,
27.7171,85.3587,Arunima Higher Secondary School,,,
27.6893,85.3056,Friendship Mart,,,
27.6771,85.3202,KAAVYA SOUL OF FASHION,,,
27.6808,85.2836,TU Central Department Of Management,,,
27.7179,85.3067,Kantipur Thakali Kitchen And Fast Food,,,
27.7112,85.3213,Lalupate Marg,,,
